id,file_id,Раздел,Документ,Объектные,Функциональные,Процессные,Ограничения,Структурные
625,5,6.       ССЫЛКИ,50. СП 4.13130.2013 Системы противопожарной защиты ограничение распространения пожара на объектах защиты требования к объемно-планировочным и конструктивным решениям.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
626,5,6.       ССЫЛКИ,51. СП 6.13130.2013 Системы противопожарной защиты. Электрооборудование. Требования пожарной безопасности.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
627,5,6.       ССЫЛКИ,"52. СП 12.13130.2009 Определение категорий помещений, зданий и наружных установок по взрывопожарной и пожарной опасности.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
628,5,6.       ССЫЛКИ,53.  СП 14.13330.2018 Строительство в сейсмических районах. Актуализированная редакция СНиП II-7-81*.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
629,5,6.       ССЫЛКИ,"54. СП 16.13330.2017 Стальные конструкции. Актуализированная редакция СНиП II-23-81*.
",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
630,5,6.       ССЫЛКИ,55. СП 17.13330.2017 Кровли. Актуализированная редакция СНиП II-26-76.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
631,5,6.       ССЫЛКИ,"56. СП 20.13330.2016 Нагрузки и воздействия. Актуализированная редакция 
СНиП 2.01.07-85*.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
632,5,6.       ССЫЛКИ,57. СП 53-101-98 Изготовление и контроль качества стальных строительных конструкций.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
633,5,6.       ССЫЛКИ,"58. СП 56.13330.2011 Производственные здания. Актуализированная редакция СНиП 31-03-2001.
",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
634,5,6.       ССЫЛКИ,59. СП 70.13330.2012 Несущие и ограждающие конструкции. Актуализированная редакция СНиП 3.03.01-87.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
635,5,6.       ССЫЛКИ,60. СП 131.13330.2020 Строительная климатология СНиП 23-01-99.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
636,5,6.       ССЫЛКИ,61. СП 231.1311500.2015 Обустройство нефтяных и газовых месторождений. Требования пожарной безопасности.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
637,5,6.       ССЫЛКИ,62. СП 484.1311500.2020 Системы противопожарной защиты. Системы пожарной сигнализации и автоматизация противопожарной защиты. Нормы и правила проектирования.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
638,5,6.       ССЫЛКИ,"63. Инструкция по перевозке негабаритных и тяжеловесных грузов на железных дорогах государств – участников СНГ, Латвийской Республики, Литовской Республики, Эстонской Республики, утвержденная Советом по железнодорожному транспорту  19.10.2001.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
639,5,6.       ССЫЛКИ,"64. Порядок проведения поверки средств измерений, требования к знаку поверки и содержанию свидетельства о поверке, утвержденный Минпромторгом России от 31.07.2020 № 2510.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
640,5,6.       ССЫЛКИ,"65.         Правила устройства электроустановок (ПУЭ), издание 6, 7.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
641,5,6.       ССЫЛКИ,"66.         Федеральные нормы и правила в области промышленной безопасности «Правила безопасности в нефтяной и газовой промышленности», утвержденные приказом Ростехнадзора от 15.12.2020 № 534.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
642,5,6.       ССЫЛКИ,"67.         Федеральные нормы и правила в области промышленной безопасности «Общие правила взрывобезопасности для взрывопожароопасных химических, нефтехимических и нефтеперерабатывающих производств», утвержденные приказом Ростехнадзора от 15.12.2020 № 533.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
643,5,7.      БИБЛИОГРАФИЯ,"1.         IEC 62056-21:2002 Измерение энергопотребления. Обмен данными для показаний счетчика, контроль за тарифами и нагрузкой. Часть 21. Прямой обмен данными на месте.",Не опознано,Не опознано,Не опознано,Не опознано,Библиография
644,5,7.      БИБЛИОГРАФИЯ,2. ОСТ 26.260.758-2003 Конструкции металлические. Общие технические требования.,Не опознано,Не опознано,Не опознано,Не опознано,Библиография
645,5,ПРИЛОЖЕНИЯ,"Таблица 6. Перечень Приложений к Методическим указаниям 
",Не опознано,Не опознано,Не опознано,Не опознано,Приложение;Таблица
646,5,ПРИЛОЖЕНИЯ,"
Приложение 1.Генератор условного обозначения для подбора комплектной двухтрансформаторной подстанции для системы электрообогрева 
",Не опознано,Не опознано,Не опознано,Не опознано,Приложение;Таблица
647,5,ПРИЛОЖЕНИЯ,"Приложение 2. Технические требования на проектирование и комплектацию комплектных трансформаторных подстанций для системы обогрева на основе скин-эффекта
",Не опознано,Не опознано,Не опознано,Не опознано,Приложение;Таблица
648,5,ПРИЛОЖЕНИЯ,"Приложение 3. Общая принципиальная электрическая схема 
",Не опознано,Не опознано,Не опознано,Не опознано,Приложение;Таблица
649,5,ПРИЛОЖЕНИЯ,"
Приложение 4. Планировка электротехнического модуля ",Не опознано,Не опознано,Не опознано,Не опознано,Приложение;Таблица
650,6,"ВВОДНЫЕ ПОЛОЖЕНИЯ
","НАЗНАЧЕНИЕ
Методические указания устанавливают единые технические требования при проектировании (в части подбора оборудования) и комплектации (включая планирование, разработку конструкторской документации, изготовление, испытания, приемку, транспортирование) пункта автоматического регулирования напряжения на производственных объектах добычи нефти и газа, переработки углеводородного сырья и нефтехимии.

Методические указания разработаны с целью стандартизации и унификации параметров, обеспечения взаимозаменяемости, повышения качества и надёжности проектируемого пункта автоматического регулирования напряжения, гарантии соответствия пункта автоматического регулирования напряжения утвержденным проектным решениям.

Методические указания разработаны с учетом требований Федерального закона от 27.12.2002 № 184-ФЗ «О техническом регулировании», Федеральных норм и правил в области промышленной безопасности «Правила безопасности в нефтяной и газовой промышленности», утвержденных приказом Ростехнадзора от 15.12.2020 № 534, Федеральных норм и правил в области промышленной безопасности «Общие правила взрывобезопасности для взрывопожароопасных химических, нефтехимических и нефтеперерабатывающих производств», утвержденных приказом Ростехнадзора от 15.12.2020 № 533, ПУЭ.",Пункт автоматического регулирования напряжения,Энергоснабжение,Комплектация;Проектирование;Регулирование,Не опознано,Назначение;Ссылка на ЛНД
651,6,"ВВОДНЫЕ ПОЛОЖЕНИЯ
","ОБЛАСТЬ ДЕЙСТВИЯ
Настоящие Методические указания обязательны для исполнения работниками задействованными при проектировании (в части подбора оборудования) и комплектации (включая планирование, разработку конструкторской документации, изготовление, испытания, приемку, транспортирование) пункта автоматического регулирования напряжения. 
Настоящие Методические указания не распространяются на объекты, находящиеся во взрывоопасной зоне или объекты, встраиваемые в здания капитального строительства.",Пункт автоматического регулирования напряжения,Энергоснабжение,Не опознано,Не опознано,Область действия;Ограничение по применению;Ссылка на ЛНД
652,6,"ВВОДНЫЕ ПОЛОЖЕНИЯ
","ПЕРИОД ДЕЙСТВИЯ И ПОРЯДОК ВНЕСЕНИЯ ИЗМЕНЕНИЙ
Настоящие Методические указания являются локальным нормативным документом постоянного действия.",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Период действия
653,6,1.       ТЕРМИНЫ И ОПРЕДЕЛЕНИЯ,"ТЕРМИНЫ И ОПРЕДЕЛЕНИЯ КОРПОРАТИВНОГО ГЛОССАРИЯ
ЗАВОД-ИЗГОТОВИТЕЛЬ – организация, изготавливающая продукцию и несущая ответственность за соответствие изделия требованиям технических условий.

КОНСТРУКТОРСКАЯ ДОКУМЕНТАЦИЯ – графические и текстовые документы, которые в отдельности или в совокупности определяют состав и устройство изделия и содержат необходимые данные для его разработки или изготовления, контроля, приемки, эксплуатации и ремонта [ГОСТ 2.001-2013].

МАТЕРИАЛЬНО-ТЕХНИЧЕСКИЕ РЕСУРСЫ (МТР) – продукция производственно-технического назначения, используемая в производственной и инвестиционной деятельности. В случае строительного производства к материально-техническим ресурсам относят материалы, изделия, конструкции и оборудование, необходимые для осуществления строительства.

НОРМАТИВНАЯ ДОКУМЕНТАЦИЯ (НД) – официальные документы, устанавливающие правила, общие принципы и характеристики, касающиеся определенных видов деятельности или их результатов (государственные стандарты, стандарты предприятий/стандарты организаций, технические условия, технические описания, строительные нормы и правила, нормативы и т.д.), доступные широкому кругу потребителей.

ПОСТАВЩИК – юридическое или физическое лицо, в том числе индивидуальный предприниматель (или объединение таких лиц), способное на законных основаниях поставить материально-технические ресурсы, выполнить работу, оказать услугу в соответствии с предъявляемыми Заказчиком требованиями.

ПУНКТ АВТОМАТИЧЕСКОГО РЕГУЛИРОВАНИЯ НАПРЯЖЕНИЯ – электротехническое устройство, служащее для автоматического поддержания (повышения или понижения) уровня напряжения в заданных пределах, устанавливаемое в линии электропередачи.",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Термины и определения
654,6,1.       ТЕРМИНЫ И ОПРЕДЕЛЕНИЯ,"ТЕРМИНЫ И ОПРЕДЕЛЕНИЯ ДЛЯ ЦЕЛЕЙ НАСТОЯЩЕГО ДОКУМЕНТА
МАКСИМАЛЬНАЯ ЗАВОДСКАЯ ГОТОВНОСТЬ – изготовление здания блочно-модульного исполнения в виде одного или нескольких блоков транспортных габаритов со всем установленным и подключенным в заводских условиях основным и вспомогательным энергетическим оборудованием (приборы освещения, охранной и пожарной сигнализации, обогрева, вентиляции, кабельная продукция в границах блоков и т.д.), за исключением отдельного оборудования, которое предназначено для установки в местах стыковки блоков или не допускает транспортирование в составе блоков по условиям транспортных вибраций, что обеспечивает минимальный объем работ по досборке.

ОПРОСНЫЙ ЛИСТ – документ в составе заказной документации, устанавливающий технические параметры и другие необходимые требования к серийно выпускаемым оборудованию и изделиям.

ПОВРЕЖДЕНИЕ – нарушение в работе или неисправность механизма или устройства, не влияющее на выполнение их основных функций. 

РЕСУРС – наработка оборудования от начала его эксплуатации или ее возобновления после ремонта до перехода в состояние, при котором дальнейшая эксплуатация недопустима или нецелесообразна.",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Термины и определения
655,6,2.       ОБОЗНАЧЕНИЯ И СОКРАЩЕНИЯ,"АВ – автоматический выключатель.
АСДУЭ – автоматизированная система диспетчерского управления электроснабжением.
АСУТП – автоматизированная система управления технологическим процессом.
ВН – высокое напряжение.
ЕТТ – единые технические требования.
ЗИП – запасные части, инструменты и приспособления.
КД – конструкторская документация.
КЗ – короткое замыкание.
КСМ – Корпоративный справочник материалов.
КФК – Корпоративный функциональный классификатор.
ЛР – линейный разъединитель.
ЛЭП – линия электропередачи.
НН – низкое напряжение.
ОР – обходной разъединитель.
ПАРН – пункт автоматического регулирования напряжения.
ПВХ – поливинилхлоридный.
ППУ – панель противопожарных устройств.
РПН – регулирование напряжения под нагрузкой.
ТИ – телеизмерение.
ТС – телесигнализация.
ТСН – трансформатор собственных нужд.
ТУ – телеуправление.
 УЗО – устройство защитного отключения.
ФБС – фундаментный блок стеновой.
ЩОС – щит охранной сигнализации.
ЩПС – щит пожарной сигнализации.
ЩСН – щит собственных нужд.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Обозначения и сокращения
656,6,3.       ОБЩАЯ ЧАСТЬ,"3.1. НАЗНАЧЕНИЕ
ПАРН предназначен для автоматического регулирования напряжения электрических сетей при организации временного или постоянного энергообеспечения на производственных объектах добычи нефти и газа, переработки углеводородного сырья и нефтехимии.",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Назначение
657,6,3.       ОБЩАЯ ЧАСТЬ,"3.2. КЛИМАТИЧЕСКИЕ УСЛОВИЯ РАЙОНА ЭКСПЛУАТАЦИИ
Климатическое исполнение и значения температуры окружающего воздуха при хранении, транспортировании, монтаже и эксплуатации ПАРН приведены в Таблице 1.

ПАРН должен быть рассчитан для эксплуатации на открытом воздухе, с категорией размещения 1 по ГОСТ 15150, и в помещении с категорией размещения 4 с выполнением эксплуатационных параметров при воздействии совокупности климатических факторов, характерных для данного макроклиматического района.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
658,6,3.       ОБЩАЯ ЧАСТЬ,Таблица 1. Климатическое исполнение ПАРН,Пункт автоматического регулирования напряжения,Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
659,6,3.       ОБЩАЯ ЧАСТЬ,"При транспортировании, хранении, монтаже и эксплуатации ПАРН должен выдерживать колебания температур окружающего воздуха. 

Величина изменения температуры окружающего воздуха за 8 часов составляет для климатического исполнения У, УХЛ – 40 °С.

Относительная влажность окружающего воздуха при транспортировании, хранении, монтаже и эксплуатации ПАРН может достигать 100 % при 25 °С.

Верхнее рабочее значение атмосферного давления - 106,7 кПа (800 мм рт.ст.), нижнее предельное рабочее значение атмосферного давления - 84,0 кПа (630 мм рт.ст.). 

По содержанию в атмосфере на открытом воздухе коррозионно-активных агентов принять тип атмосферы II – промышленная, Таблица 8 по ГОСТ 15150-69.

Внешние факторы климатического воздействия на ПАРН приведены в Таблице 2.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
660,6,3.       ОБЩАЯ ЧАСТЬ,Таблица 2 Внешние факторы климатического воздействия,Пункт автоматического регулирования напряжения,Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
661,6,3.       ОБЩАЯ ЧАСТЬ,"Исполнения по сейсмостойкости ПАРН, в зависимости от значений сейсмической интенсивности по MSK-64, приведены в Таблице 3. 

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Сейсмичность;Сейсмостойкость,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
662,6,3.       ОБЩАЯ ЧАСТЬ,"Таблица 3 Исполнения по сейсмостойкости ПАРН.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Сейсмичность;Сейсмостойкость,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
663,6,3.       ОБЩАЯ ЧАСТЬ,"Сейсмостойкость ПАРН должна подтверждаться расчетами, выполненными Заводом-изготовителем. Расчеты зданий должны выполняться в соответствии с требованиями 
СП 14.13330, расчеты и испытания оборудования должны выполняться с учетом требований ГОСТ 30546.1, ГОСТ 30546.2, ГОСТ 30546.3. 

ПАРН должен сохранять работоспособность и прочность во время и после сейсмического воздействия до значения (в баллах) включительно, соответствующего исполнению по сейсмостойкости, указанному в условном обозначении
",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Сейсмичность;Сейсмостойкость,Ограничение по применению;Ссылка на ЛНД;Таблица;Требования
664,6,4.       ТРЕБОВАНИЯ К ПРОЕКТИРОВАНИЮ И КОМПЛЕКТАЦИИ ОБОРУДОВАНИЯ,"ПАРН должен соответствовать требованиям настоящих Методических указаний и техническим условиям Завода-изготовителя.

Генератор условного обозначения для подбора ПАРН представлен в Приложении 1 настоящих Методических указаний.

Технические требования на проектирование и комплектацию ПАРН представлены в Приложениях 2, 3 настоящих Методических указаний.

Электрические схемы ПАРН представлены в Приложении 4 настоящих Методических указаний.

Габаритные чертежи ПАРН представлены в Приложении 5 настоящих Методических указаний.
",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Приложение;Технические требования
665,6,"5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.
","5.1. СХЕМА УСЛОВНОГО ОБОЗНАЧЕНИЯ 
Схема условного обозначения ПАРН выполнена на основании требований настоящих Методических указаний и приведена в Таблице 4.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Таблица;Условное обозначение
666,6,"5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.
","Таблица 4. Схема условного обозначения ПАРН.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Таблица;Условное обозначение
667,6,"5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.
","5.2. РАСШИФРОВКА УСЛОВНОГО ОБОЗНАЧЕНИЯ
Расшифровка условного обозначения ПАРН приведена в Таблице 5.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Таблица;Условное обозначение
668,6,"5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.
","Таблица 5. Расшифровка условного обозначения ПАРН.

",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Таблица;Условное обозначение
669,6,"5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.
","5.3. ПРИМЕРЫ УСЛОВНОГО ОБОЗНАЧЕНИЯ

ПАРН10-300С1РЛ1УС0
ПАРН – пункт автоматического регулирования напряжения; 10 – номинальное напряжение главных цепей 10 кВ; 300 – номинальный ток 300 А при максимальном диапазоне регулирования; С – столбовое исполнение ПАРН; 1 – реверсивный режим работы (двустороннее питание); Р – наличие реклоузера; Л – наличие ЛР; 1 – наличие контроллер-роутера связи; У – умеренный климат; С0 – несейсмостойкое исполнение
",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Таблица;Условное обозначение
670,6,"5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.
","5.4. ПРИМЕНЕНИЕ УСЛОВНОГО ОБОЗНАЧЕНИЯ
Схема условного обозначения ПАРН должна применяться при формировании унифицированного обозначения МТР в проектной документации.

Условное обозначение, заданное в настоящих Методических указаниях, рекомендуется применять также для формирования аналитических материалов для нужд планирования развития Системы типового проектирования, в том числе с использованием корпоративных информационных систем, содержащих данные о МТР.

Требования к подбору и комплектации ПАРН отражены в Приложениях 2, 3 настоящих Методических указаний. Данные требования являются обязательными для исполнения и неизменными для всех вариантов изготовления.

Применение настоящих Методических указаний для подбора ПАРН предполагает выполнение следующих действий:
 для исключения ошибок при составлении условного обозначения, следует использовать Генератор условного обозначения (Приложение 1 настоящих Методических указаний);
 выбор варианта изготовления ПАРН, в зависимости от условий эксплуатации 
(Таблицы 1–3, требования Приложений 2-5 настоящих Методических указаний).

Условное обозначение вносится в спецификацию оборудования, изделий и материалов по форме ГОСТ 21.110 в графу «Наименование и техническая характеристика», в графу «Тип, марка, обозначение документа, опросного листа» вносится номер и версия настоящих Методических указаний.

Условное обозначение ПАРН соответствует следующему подклассу КФК КСМ: 12-050300.",Пункт автоматического регулирования напряжения,Энергоснабжение,Регулирование,Не опознано,Ссылка на ЛНД;Ссылка на таблицу;Требования;Условное обозначение
671,6,6.       ССЫЛКИ,1.    Технический регламент Таможенного союза «О безопасности низковольтного оборудования»  (ТР ТС 004/2011).,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
672,6,6.       ССЫЛКИ,2. Федеральный закон от 10.01.2002 № 7-ФЗ «Об охране окружающей среды».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
673,6,6.       ССЫЛКИ,3. Федеральный закон от 24.06.1998 № 89-ФЗ «Об отходах производства и потребления».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
674,6,6.       ССЫЛКИ,4. Федеральный закон от 04.05.1999 № 96-ФЗ «Об охране атмосферного воздуха».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
675,6,6.       ССЫЛКИ,5. Федеральный закон от 22.07.2008 № 123-ФЗ «Технический регламент о требованиях пожарной безопасности».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
676,6,6.       ССЫЛКИ,6. Федеральный закон от 27.12.2002 № 184-ФЗ «О техническом регулировании».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
677,6,6.       ССЫЛКИ,7. Федеральный закон от 30.12.2009 № 384-ФЗ «Технический регламент о безопасности зданий и сооружений».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
678,6,6.       ССЫЛКИ,8.  ГОСТ 10434-82 Соединения контактные электрические. Классификация. Общие технические требования.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
679,6,6.       ССЫЛКИ,9. ГОСТ 11371-78 Шайбы. Технические условия,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
680,6,6.       ССЫЛКИ,"10.            ГОСТ 12.4.026-2015 Система стандартов безопасности труда. Цвета сигнальные, знаки безопасности и разметка сигнальная. Назначение и правила применения. Общие технические требования и характеристики. Методы испытаний.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
681,6,6.       ССЫЛКИ,11. ГОСТ 14192-96 Маркировка грузов,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
682,6,6.       ССЫЛКИ,"12. ГОСТ 14254-2015 (IEC 60529:2013) Степени защиты, обеспечиваемые оболочками 
(Код IP).
",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
683,6,6.       ССЫЛКИ,13. ГОСТ 15140-78 Материалы лакокрасочные. Методы определения адгезии.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
684,6,6.       ССЫЛКИ,"14. ГОСТ 15150-69 Машины, приборы и другие технические изделия. Исполнения для различных климатических районов. Категории, условия эксплуатации, хранения и транспортирования в части воздействия климатических факторов внешней среды.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
685,6,6.       ССЫЛКИ,15. ГОСТ 1516.1-76 Электрооборудование переменного тока на напряжения от 3 до 500 кВ. Требования к электрической прочности изоляции.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
686,6,6.       ССЫЛКИ,16. ГОСТ 1516.2-97 Электрооборудование и электроустановки переменного тока на напряжение 3 кВ и выше. Общие методы испытаний электрической прочности изоляции.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
687,6,6.       ССЫЛКИ,17. ГОСТ 1516.3-96 Электрооборудование переменного тока на напряжения от 1 до 750 кВ. Требования к электрической прочности изоляции.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
688,6,6.       ССЫЛКИ,18. ГОСТ 15543.1-89 Изделия электротехнические и другие технические изделия. Общие требования в части стойкости к климатическим внешним воздействующим факторам.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
689,6,6.       ССЫЛКИ,19. ГОСТ 16962.1-89 Изделия электротехнические. Методы испытаний на устойчивость к климатическим внешним воздействующим факторам.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
690,6,6.       ССЫЛКИ,20. ГОСТ 16962.2-90 Изделия электротехнические. Методы испытаний на стойкость к механическим внешним воздействующим факторам.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
691,6,6.       ССЫЛКИ,21. ГОСТ 17441-84 Соединения контактные электрические. Приемка и методы испытаний.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
692,6,6.       ССЫЛКИ,22. ГОСТ 17516.1-90 Изделия электротехнические. Общие требования в части стойкости к механическим внешним воздействующим факторам.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
693,6,6.       ССЫЛКИ,23. ГОСТ 18620-86 Изделия электротехнические. Маркировка.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
694,6,6.       ССЫЛКИ,24. ГОСТ 19903-2015 Прокат стальной горячекатаный. Сортамент.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
695,6,6.       ССЫЛКИ,25. ГОСТ 2.001-2013 Единая система конструкторской документации. Общие положения.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
696,6,6.       ССЫЛКИ,"26. ГОСТ 21.110-2013 Система проектной документации для строительства. Спецификация оборудования, изделий и материалов.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
